url id,class label,domain, url keywords,first person,punctuation,html keywords,voting link tag
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B0006BAJN6&atag=aztag-20&exp=2013-04-24T07%3A28%3A03Z&summary=1&v=2&sig=HfO7Z72EF4M1f8NqL6FvN%2B49znxLMMqmXXbqZQnB8rc%3D,1,0,1,1.082251082,0.541125541,0.541125541,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007CTPWXW&atag=aztag-20&exp=2013-04-24T07%3A28%3A03Z&summary=1&v=2&sig=xAf8NX%2F3aL1ONyCHS7xLK%2FSdegLUGQfet5Z%2F692N1v4%3D,1,0,1,1.084990958,1.808318264,2.712477396,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B004SKVWNW&atag=aztag-20&exp=2013-04-24T07%3A28%3A03Z&summary=1&v=2&sig=fMULp7xj7N%2FgPpVsQLbgiegpkVl2XdOVhFziD%2FtbVCc%3D,1,0,1,0.526038927,2.104155708,1.052077854,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003807VGK&atag=aztag-20&exp=2013-04-24T07%3A28%3A03Z&summary=1&v=2&sig=KWMNe05SwwnB1FiNUnnbyXgl7FlYO6ioglKD3yTW0lU%3D,1,0,1,0.619386807,1.238773614,2.477547228,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B0032Z81M4&atag=aztag-20&exp=2013-04-24T07%3A28%3A03Z&summary=1&v=2&sig=xIYa6C2wKxfDWFWrzmzaaFbz%2BoRfnwnOR57KOhjL2IU%3D,1,0,1,1.19047619,0.297619048,1.19047619,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B004BQA0EU&atag=aztag-20&exp=2013-04-24T07%3A28%3A15Z&summary=1&v=2&sig=RU5wUdlDvZcVh0OO80uZseMIyKEVtfSKy8nokEq5sQY%3D,1,0,1,0.544323484,0.777604977,1.555209953,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B000FS05VG&atag=aztag-20&exp=2013-04-24T07%3A28%3A15Z&summary=1&v=2&sig=5CYfKyw3n30D4S%2FLip2pFrbSx6gEiwKCuqX1hSsZ%2Fks%3D,1,0,1,0.794155019,1.27064803,1.588310038,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B0000536P3&atag=aztag-20&exp=2013-04-24T07%3A28%3A15Z&summary=1&v=2&sig=v9EWkhwpQU8CLAfdFbnhBvUpoHzg946QS0giD3lcJm4%3D,1,0,1,1.390176089,0,1.853568119,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B006T6Y56E&atag=aztag-20&exp=2013-04-24T07%3A28%3A14Z&summary=1&v=2&sig=wYkSi4KpQHisVlGSFnKpauRZG7k7W9R%2FoXBJZBEa4m8%3D,1,0,1,0.358680057,0,2.152080344,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003UF0RB4&atag=aztag-20&exp=2013-04-24T07%3A28%3A15Z&summary=1&v=2&sig=Z1uHahtTUXyjOOMseUk%2BQu4kxQnJoIDGKTxjCOVBzdc%3D,1,0,1,1.130125928,0.322893122,1.614465612,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B00198ZOU8&atag=aztag-20&exp=2013-04-24T07%3A28%3A14Z&summary=1&v=2&sig=zRKxYW73JOMCR9wJzP03cPSH4eOSCHsJp31PeLvBLEk%3D,1,0,1,1.390699696,0.86918731,1.303780965,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B005LP5AA4&atag=aztag-20&exp=2013-04-24T07%3A28%3A14Z&summary=1&v=2&sig=HV%2Br%2FtP5eb8Y4fmLe3%2FCyOAk%2BEA0KiqTuGl%2FfKXmnz8%3D,1,0,1,2.032699956,2.651347768,0.441891295,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B00538TSMU&atag=aztag-20&exp=2013-04-24T07%3A28%3A15Z&summary=1&v=2&sig=xiOkeydMxZwNNRlfnidAbgl8R4zH7k0qB4U%2Br1y%2BKqo%3D,1,0,1,0.78125,1.953125,2.604166667,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003V265QW&atag=aztag-20&exp=2013-04-24T07%3A28%3A14Z&summary=1&v=2&sig=IEqdSPZWuT8mZwzKjPaXwEJ8qHf435%2Ftadt%2BmlTkicA%3D,1,0,1,0.485142511,0.606428138,2.122498484,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B000UVZU1S&atag=aztag-20&exp=2013-04-24T07%3A28%3A14Z&summary=1&v=2&sig=T8da%2FbMuONPFnaKrQsQHDkjwmJdRIMSClSjqu3Q8Nu0%3D,1,0,1,1.313171508,0,1.19379228,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B001TH7T2U&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=bqs4RtkfSL6IebT8AL9tVsyQgv8n4SDMqo8TDjPKaUU%3D,1,0,1,1.340782123,0,1.675977654,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B005QX7KYU&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=YgBgdGkCagmlXJAemKyPVnDq6bIEWdab846iq9mAEmc%3D,1,0,1,0.638524299,0.354735722,1.418942888,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B006ZGP602&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=vEQxTxrGibC2WO2bs2cEipuk4v0FtvsXnIq2QhgNhi0%3D,1,0,1,1.054162123,0.727008361,1.090512541,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007PRHNHO&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=76vf%2FyeNViLsB3ytNMd3iEYn4UMdBxcsLQWZzzI7E8s%3D,1,0,1,0.625889047,0.284495021,2.275960171,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B008APH5D2&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=Cd4qBz%2FLGFojKNp%2F7ewShq5gBpI6erZU%2BnR3fb5V6ao%3D,1,0,1,0.454357703,0.413052458,0.826104915,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007JRB0SS&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=vTj22XEpt9wEKfgrv6yI3YnpLsGsvkPyZJUxPMXGCVQ%3D,1,0,1,0.36954915,0.36954915,2.58684405,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003D8GAA0&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=hZJ%2BueN%2FyJNkDq5faXCLO5WQYluT4%2BjHh6iHCML9c0M%3D,1,0,1,0.562169312,0,0.661375661,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B0098FKKPI&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=eqmpP4Jm8iuGz%2FmlzKlDpYkffc%2B%2B%2BNuoAL4fzuWUbIM%3D,1,0,1,0.692041522,1.038062284,4.498269896,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B008HA3XRW&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=BMQmuQwxAWOP%2FQ8LHonDbQaOTLRXVEC%2FscMPn57PEew%3D,1,0,1,0.664697194,7.385524372,3.692762186,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B004G1L52Q&atag=aztag-20&exp=2013-04-24T07%3A28%3A28Z&summary=1&v=2&sig=rszFm8kPrQjuvkfjjnYDFyI0AS81qhbbe6%2FljDJnFJc%3D,1,0,1,0.858369099,0.919681177,1.839362354,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B001TH7T2U&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=of8gf2dU0lPHyWjiT%2Fhj5nD39w4Dpwnx6ZAOkuok%2BBI%3D,1,0,1,1.340782123,0,1.675977654,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B005QX7KYU&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=f3u5XSVQGpFEXHySyUL3jgmL6bgwk7TLRtND5g9ppdw%3D,1,0,1,0.638524299,0.354735722,1.418942888,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B006ZGP602&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=3bbSukn17uLKHvypbDK%2FFP9QaPPa6k9Ntgfq3znSMEI%3D,1,0,1,1.054162123,0.727008361,1.090512541,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007PRHNHO&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=qNdIsTv%2Bv4C9oyWDkhAG%2Fhb2gMBtZZ7KwIJmuqCL9%2Fw%3D,1,0,1,0.625889047,0.284495021,2.275960171,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B008APH5D2&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=EKnMArIOV%2B11O9lZcFXKCPkFVA0PO9lkjeJfMz2eec8%3D,1,0,1,0.454357703,0.413052458,0.826104915,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007JRB0SS&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=Qhjd1zO3e7Op3EvfjWMinGiNCwezlSrezOA6nNIyMYM%3D,1,0,1,0.36954915,0.36954915,2.58684405,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003D8GAA0&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=iBJ3WxDHWqgqn3%2FkPtzAaCoVEbygaFRqlNYeKDxtEvQ%3D,1,0,1,0.562169312,0,0.661375661,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B0098FKKPI&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=FZgpjAQeAQv8lI%2ByW4cqe47br2dORhvfSTVLn8BLyLE%3D,1,0,1,0.692041522,1.038062284,4.498269896,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B008HA3XRW&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=z3EjWwAfBzGP6WJT4a2cfsLfF3aReyFbCLCcqBPoWjc%3D,1,0,1,0.664697194,7.385524372,3.692762186,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B004G1L52Q&atag=aztag-20&exp=2013-04-24T07%3A28%3A38Z&summary=1&v=2&sig=kEioZLZsn7%2B2U4NGTgrNS9tmvA0sp4XwpZljed3Fdds%3D,1,0,1,0.858369099,0.919681177,1.839362354,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B001TH7T2U&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=eQUjbW0PvUZ%2BXQNYPpQwWCUBxxA3Zb0L8wSrNxTt%2F%2F8%3D,1,0,1,1.340782123,0,1.675977654,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B005QX7KYU&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=9PgpyRzUwgGlB%2FRku5ILAYJAgG60XUmrRHraVGWx9KM%3D,1,0,1,0.638524299,0.354735722,1.418942888,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B006ZGP602&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=u2v1U3dy9Yb0usJJ0snJ8BCifMsNFVP7INjPAuwWlDY%3D,1,0,1,1.054162123,0.727008361,1.090512541,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007PRHNHO&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=kG%2F4LeUCEQbaEvDCxaPiq5rS4t2AhGK4GTetfbfKpdw%3D,1,0,1,0.625889047,0.284495021,2.275960171,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B008APH5D2&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=3paa85eNisp9OoT%2FiLWm7ddt95JzQwMLYUCKZ9VoxNk%3D,1,0,1,0.454357703,0.413052458,0.826104915,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B007JRB0SS&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=wA8FZfjx%2BEifDdanSVesJkuGHffwkFUajC9gyiUoH2E%3D,1,0,1,0.36954915,0.36954915,2.58684405,1
http://www.amazon.com/reviews/iframe?akid=AKIAIR72V3YXT5I4EQSQ&alinkCode=xm2&asin=B003D8GAA0&atag=aztag-20&exp=2013-04-24T07%3A28%3A48Z&summary=1&v=2&sig=Ef4qJ86hn0fCJlZFKnSfpXfZVupej7UddMoYvFqPcBI%3D,1,0,1,0.562169312,0,0.661375661,1
